1/30/95,BELFA,9,311,1,3,1,1,D,83
1/30/95,GCSAY,12.5,417,1,1,3,4,R,83
1/30/95,TV,19,415,1,1,3,4,R,83
1/31/95,BRK.A,24600,311,1,1,1,1,D,100
1/31/95,ABT,35.38,311,1,3,1,1,D,83
1/31/95,PRK,52.88,313,1,1,3,1,D,83
2/1/95,ABT,35.25,313,1,3,1,1,D,83
2/1/95,BRK.A,24850,313,1,1,1,1,D,100
2/2/95,DXR,8,313,1,1,1,1,D,100
2/3/95,FPU,18.38,311,1,1,1,1,D,100
2/3/95,DXR,8.13,313,1,1,1,1,D,100
2/3/95,PGR,40.38,313,1,2,1,1,D,92
2/6/95,FPU,19.63,313,1,1,1,1,D,100
2/6/95,DTRX,8.75,415,1,1,3,4,R,83
2/6/95,DXR,8.25,313,1,1,1,1,D,100
2/6/95,PGR,40.63,313,1,2,1,1,D,92
2/7/95,BBSI,17.75,313,1,3,1,1,D,83
2/7/95,CBB,20.5,311,1,1,1,1,D,100
2/7/95,WR,33,311,1,1,2,1,D,92
2/7/95,FPU,20,313,1,1,1,1,D,100
2/7/95,SWY,35,311,1,2,1,1,D,92
2/8/95,CBB,21,313,1,1,1,1,D,100
2/8/95,BBSI,19,313,1,1,1,1,D,100
2/8/95,SWY,34.75,313,1,2,1,1,D,92
2/8/95,DIAL,12,311,1,2,1,1,D,92
2/9/95,DTRX,8.25,417,1,1,3,4,R,83
2/9/95,CBB,21,313,1,1,1,1,D,100
2/9/95,DXR,8.5,313,1,1,1,1,D,100
2/9/95,FSII,32.5,313,1,3,1,1,D,83
2/9/95,IDMCQ,10,311,1,3,1,1,D,83
2/10/95,FMST,13.5,313,1,1,3,1,D,83
2/10/95,DTRX,8.25,417,1,1,3,4,R,83
2/10/95,EFX,30.5,311,1,1,3,1,D,83
2/10/95,FEP,30.5,313,1,1,1,1,D,100
2/10/95,IDMCQ,10.13,313,1,2,1,1,D,92
2/13/95,EFX,31.63,313,1,1,2,1,D,92
2/13/95,BBSI,19,313,1,2,2,1,D,83
2/13/95,FMST,13.75,313,1,1,3,1,D,83
2/13/95,JAH,21.88,313,1,1,3,1,D,83
2/13/95,IIVI,12.25,311,1,1,1,1,D,100
2/13/95,WIND,11.13,313,1,1,2,1,D,92
2/14/95,IIVI,12,313,1,1,2,1,D,92
2/14/95,JAH,22,313,1,1,1,1,D,100
2/14/95,MCRAA,6.38,417,1,3,1,4,R,83
2/14/95,PTSI,7.13,313,1,2,1,1,D,92
2/14/95,SBIB,13.5,311,1,1,3,1,D,83
2/15/95,JAH,23.5,313,1,1,1,1,D,100
2/15/95,AVMC,1.31,311,1,3,1,1,D,83
2/15/95,ITRI,25,313,1,2,2,1,D,83
2/15/95,LSTR,37.5,311,1,2,1,1,D,92
2/16/95,ADCT,54.25,311,1,3,1,1,D,83
2/16/95,AVMC,1.38,313,1,3,1,1,D,83
2/16/95,JAH,22.75,313,1,1,1,1,D,100
2/16/95,CBT,34.38,311,1,1,1,1,D,100
2/16/95,PTSI,7.38,311,1,2,1,1,D,92
2/16/95,LSTR,37.5,313,1,2,1,1,D,92
2/17/95,AVMC,1.44,313,1,2,1,1,D,92
2/17/95,BAX,31,311,1,2,1,1,D,92
2/17/95,CBT,34.75,313,1,1,1,1,D,100
2/17/95,MTH,1.75,311,1,1,1,1,D,100
2/17/95,WIND,12.88,311,1,1,1,1,D,100
2/17/95,RRD,34,313,1,1,3,1,D,83
2/21/95,GLT,18,311,1,3,1,1,D,83
2/21/95,TSEM,17.5,313,1,3,1,1,D,83
2/22/95,ABMD,8.75,311,1,1,3,1,D,83
2/23/95,ABMD,8.5,313,1,1,3,1,D,83
2/23/95,CNA,73.5,311,1,1,3,1,D,83
2/24/95,CNA,73.75,313,1,1,2,1,D,92
2/24/95,GLT,18.38,313,1,2,2,1,D,83
2/27/95,MEG,32.5,311,1,1,1,1,D,100
2/27/95,IDMCQ,10.5,311,1,2,1,1,D,92
2/28/95,SMTC,8.25,311,1,1,1,1,D,100
2/28/95,MTB,165.5,311,1,1,1,1,D,100
3/1/95,ADCT,29.5,311,1,2,1,1,D,92
3/1/95,PSSI,21.88,313,1,2,2,1,D,83
3/1/95,DV,35.25,313,1,3,1,1,D,83
3/1/95,PBCI,21.25,311,1,1,1,1,D,100
3/2/95,SMTC,8.75,313,1,1,1,1,D,100
3/2/95,ADCT,30.25,313,1,1,1,1,D,100
3/2/95,PBCI,22,313,1,1,1,1,D,100
